fname,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area
5322456dc1db8930e1936c2fee5c84b2a65a37e0_11,444,338,437.0,317.0,32.0,17.0,272.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,237,64,214.0,39.0,31.0,30.0,465.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,241,93,222.0,80.0,30.0,14.0,210.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,212,148,201.0,123.0,20.0,35.0,350.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,250,178,234.0,153.0,29.0,26.0,377.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,227,200,211.0,178.0,30.0,31.0,465.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,249,215,233.0,199.0,30.0,33.0,495.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,397,13,390.0,0.0,22.0,17.0,187.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,255,90,254.0,76.0,21.0,18.0,189.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,259,101,254.0,76.0,21.0,18.0,189.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,164,119,150.0,109.0,20.0,19.0,190.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,155,195,132.0,170.0,37.0,26.0,481.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,173,188,148.0,197.0,36.0,16.0,288.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,167,190,142.0,165.0,27.0,30.0,405.0
5322456dc1db8930e1936c2fee5c84b2a65a37e0_12,130,266,115.0,254.0,40.0,37.0,740.0
2d9fade394258c943b58dce3d4ed130e023f513f_01,701,636,676.0,618.0,50.0,43.0,1075.0
2d9fade394258c943b58dce3d4ed130e023f513f_21,402,712,389.0,705.0,38.0,13.0,247.0
97180be9914c35c6c51c8f81561798739b8a2bef_01,1290,902,1282.0,899.0,33.0,16.0,264.0
fafd811798706801cf7dede4805a426bbba694a2_10,218,356,193.0,331.0,50.0,34.0,850.0
a2558a0689f01113053c360733175517cd3a44e4_12,505,322,495.0,297.0,30.0,50.0,750.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_00,705,372,699.0,368.0,31.0,28.0,434.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,598,334,593.0,309.0,28.0,40.0,560.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,617,288,592.0,263.0,50.0,50.0,1250.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,685,243,666.0,220.0,44.0,48.0,1056.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,203,391,201.0,392.0,26.0,24.0,312.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,222,447,197.0,422.0,39.0,50.0,975.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,201,378,182.0,372.0,18.0,31.0,279.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,680,140,666.0,115.0,33.0,28.0,462.0
5a781938d8d4e3cb44c2ec75a8a487801c576d7c_01,639,349,633.0,335.0,31.0,39.0,604.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_11,1600,864,1575.0,851.0,31.0,35.0,542.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,247,968,222.0,943.0,13.0,44.0,286.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,269,950,272.0,940.0,15.0,29.0,217.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,249,983,241.0,978.0,17.0,20.0,170.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,265,988,262.0,970.0,28.0,23.0,322.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,263,974,262.0,970.0,26.0,23.0,299.0
dea45c5e35b9f30e6d4b34a87da21f40a90d6f32_21,252,991,241.0,978.0,17.0,20.0,170.0
7b0ebb27dd7da856ca74c9089f239aa4f30f9623_01,143,347,118.0,337.0,35.0,19.0,332.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_01,195,371,184.0,354.0,23.0,24.0,276.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_01,284,99,286.0,97.0,6.0,14.0,42.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_01,219,170,207.0,161.0,23.0,20.0,230.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_02,267,4,257.0,0.0,9.0,11.0,49.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_02,217,17,204.0,8.0,23.0,26.0,299.0
5edfac46ac4aa0d69f34c70f80b0cc99e9e1331d_21,269,36,247.0,37.0,36.0,18.0,324.0
c131be49f2d6d5b4fe3bbbaaf29075ed1da2301c_02,722,728,707.0,722.0,29.0,17.0,246.0
c8003207a227ff859b28f26f0749e9c451dfcfb0_12,394,489,381.0,475.0,27.0,39.0,526.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_00,306,293,297.0,273.0,20.0,22.0,220.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,513,111,501.0,117.0,37.0,19.0,351.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,489,104,464.0,94.0,38.0,35.0,665.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,498,80,474.0,94.0,21.0,11.0,115.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,470,107,459.0,94.0,36.0,38.0,684.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,452,111,459.0,99.0,18.0,19.0,171.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,425,48,400.0,60.0,15.0,13.0,97.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,470,336,459.0,320.0,18.0,19.0,171.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,415,272,400.0,247.0,33.0,35.0,577.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,449,238,455.0,226.0,19.0,37.0,351.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,431,261,406.0,236.0,45.0,37.0,832.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,316,128,310.0,108.0,28.0,33.0,462.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,131,165,118.0,148.0,28.0,17.0,238.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,124,177,116.0,170.0,20.0,25.0,250.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,84,119,66.0,107.0,21.0,13.0,136.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,128,49,112.0,24.0,39.0,21.0,409.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,39,91,29.0,78.0,31.0,24.0,372.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,301,6,289.0,0.0,33.0,26.0,429.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_01,112,281,87.0,256.0,43.0,44.0,946.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_02,531,118,510.0,107.0,21.0,20.0,210.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_02,518,57,493.0,35.0,36.0,31.0,558.0
b8f58b2a99ce45fe06f789a10f031863386a6fd3_02,512,51,487.0,35.0,42.0,31.0,651.0
137b661abea2847798a361b38053cb57d1a9d30b_01,563,88,558.0,91.0,17.0,22.0,187.0
137b661abea2847798a361b38053cb57d1a9d30b_01,564,96,558.0,91.0,17.0,23.0,195.0
137b661abea2847798a361b38053cb57d1a9d30b_01,599,125,592.0,115.0,8.0,22.0,88.0
137b661abea2847798a361b38053cb57d1a9d30b_01,551,13,543.0,5.0,17.0,33.0,280.0
137b661abea2847798a361b38053cb57d1a9d30b_01,567,223,555.0,199.0,37.0,49.0,906.0
137b661abea2847798a361b38053cb57d1a9d30b_01,528,243,519.0,218.0,34.0,50.0,850.0
137b661abea2847798a361b38053cb57d1a9d30b_11,24,73,16.0,72.0,18.0,26.0,234.0
137b661abea2847798a361b38053cb57d1a9d30b_11,41,88,17.0,72.0,42.0,41.0,861.0
137b661abea2847798a361b38053cb57d1a9d30b_11,33,81,16.0,71.0,42.0,35.0,735.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1471,438,1453.0,417.0,33.0,43.0,709.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1489,320,1479.0,309.0,35.0,27.0,472.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1627,309,1605.0,284.0,47.0,47.0,1104.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1738,312,1737.0,287.0,26.0,50.0,650.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1613,209,1594.0,188.0,39.0,28.0,546.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1458,173,1453.0,148.0,21.0,44.0,462.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1632,64,1614.0,39.0,43.0,50.0,1075.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1619,71,1594.0,46.0,35.0,50.0,875.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1612,83,1587.0,58.0,39.0,41.0,799.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1530,83,1521.0,74.0,34.0,34.0,578.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1472,72,1447.0,47.0,50.0,37.0,925.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_00,1471,99,1466.0,89.0,26.0,35.0,455.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,406,331,395.0,310.0,36.0,26.0,468.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1244,117,1227.0,120.0,42.0,19.0,399.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1249,92,1224.0,67.0,50.0,17.0,425.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1231,101,1209.0,76.0,43.0,12.0,258.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1300,80,1290.0,66.0,35.0,28.0,490.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1316,73,1291.0,61.0,50.0,20.0,500.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1387,88,1368.0,87.0,36.0,15.0,270.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1442,107,1425.0,104.0,42.0,25.0,525.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1468,120,1443.0,98.0,50.0,47.0,1175.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1499,130,1482.0,112.0,42.0,39.0,819.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,335,367,337.0,366.0,23.0,25.0,287.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,614,253,601.0,249.0,34.0,24.0,408.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,229,611,213.0,586.0,26.0,44.0,572.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_10,1762,207,1754.0,195.0,31.0,23.0,356.0
c8c80cca42fddc4c02030cada4abe6dc8f0e4b8c_20,781,561,780.0,549.0,26.0,37.0,481.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_01,394,428,369.0,418.0,29.0,21.0,304.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_02,302,19,277.0,9.0,26.0,18.0,234.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_02,284,37,263.0,12.0,40.0,15.0,300.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_02,343,63,318.0,51.0,50.0,37.0,925.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_02,345,73,320.0,51.0,50.0,47.0,1175.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_02,527,21,502.0,11.0,28.0,21.0,294.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_11,309,387,284.0,378.0,50.0,20.0,500.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_11,305,410,292.0,386.0,38.0,40.0,760.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_11,508,415,502.0,392.0,19.0,19.0,180.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_11,314,396,292.0,386.0,40.0,35.0,700.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_12,565,13,540.0,6.0,46.0,32.0,736.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_12,525,86,500.0,86.0,36.0,24.0,432.0
66b38d6f23417aea56f0106abbe1670bf59cacdc_22,420,255,395.0,236.0,41.0,44.0,902.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_20,282,343,280.0,330.0,27.0,38.0,513.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_21,236,371,224.0,346.0,33.0,24.0,396.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_21,221,106,196.0,81.0,50.0,50.0,1250.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,245,67,220.0,59.0,38.0,22.0,418.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,255,252,230.0,235.0,42.0,36.0,756.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,193,256,180.0,236.0,38.0,44.0,836.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,257,71,232.0,59.0,26.0,22.0,286.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,261,38,260.0,16.0,26.0,39.0,507.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,279,40,260.0,15.0,44.0,40.0,880.0
adf1a97a6aabfac7647b3ced4fb137c509c631da_22,220,244,195.0,222.0,50.0,47.0,1175.0
39d5b0d8c62636af481f803ec8380332e90862fa_11,1297,1137,1275.0,1119.0,30.0,43.0,645.0
39d5b0d8c62636af481f803ec8380332e90862fa_11,1566,742,1557.0,717.0,21.0,50.0,525.0
39d5b0d8c62636af481f803ec8380332e90862fa_11,1434,787,1434.0,778.0,20.0,34.0,340.0
39d5b0d8c62636af481f803ec8380332e90862fa_21,34,591,9.0,568.0,27.0,37.0,499.0
01269fc785e8d642839b350b3b53bef6dbde8510_01,475,92,471.0,79.0,29.0,38.0,551.0
99af08dc856c53eb32f588fe19fa296dc77025cd_10,986,216,961.0,214.0,50.0,27.0,675.0
99af08dc856c53eb32f588fe19fa296dc77025cd_10,929,398,921.0,387.0,18.0,22.0,198.0
99af08dc856c53eb32f588fe19fa296dc77025cd_10,1043,246,1026.0,221.0,42.0,39.0,819.0
99af08dc856c53eb32f588fe19fa296dc77025cd_10,937,447,912.0,425.0,44.0,36.0,792.0
99af08dc856c53eb32f588fe19fa296dc77025cd_10,985,458,996.0,449.0,14.0,24.0,168.0
214c900aea6500687f747cf20b91fc2e8a695e27_12,1154,37,1135.0,30.0,31.0,15.0,232.0
214c900aea6500687f747cf20b91fc2e8a695e27_12,1026,522,1011.0,497.0,40.0,50.0,1000.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_10,372,188,353.0,179.0,33.0,26.0,429.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_21,184,144,159.0,119.0,50.0,50.0,1250.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_21,182,134,166.0,116.0,41.0,43.0,881.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_21,108,213,83.0,188.0,32.0,50.0,800.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_22,18,28,0.0,3.0,43.0,46.0,989.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_22,83,8,73.0,0.0,35.0,33.0,577.0
c78753d0cf8983cb6bef1d964e148b61db6c73ac_22,68,28,49.0,4.0,44.0,43.0,946.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_11,384,244,361.0,232.0,30.0,37.0,555.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,595,377,570.0,368.0,50.0,34.0,850.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,595,385,570.0,368.0,50.0,37.0,925.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,529,353,518.0,333.0,21.0,42.0,441.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,496,373,478.0,349.0,35.0,43.0,752.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,536,334,521.0,318.0,16.0,19.0,152.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,590,392,565.0,368.0,50.0,32.0,800.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,481,195,467.0,178.0,26.0,39.0,507.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,490,241,488.0,216.0,27.0,33.0,445.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,405,46,392.0,24.0,38.0,47.0,893.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,443,91,434.0,84.0,34.0,32.0,544.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,545,421,520.0,396.0,50.0,49.0,1225.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,552,412,527.0,387.0,50.0,50.0,1250.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,557,426,532.0,401.0,44.0,42.0,924.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,517,400,494.0,389.0,48.0,36.0,864.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,518,409,494.0,387.0,49.0,44.0,1078.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,528,408,503.0,386.0,50.0,46.0,1150.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,521,420,496.0,395.0,27.0,36.0,486.0
0d917b36479cc809e4cdc23c95d9d0968bcf757f_12,500,411,494.0,389.0,31.0,42.0,651.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,284,406,259.0,381.0,19.0,22.0,209.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,278,417,258.0,402.0,20.0,19.0,190.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,261,408,251.0,383.0,27.0,20.0,270.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,181,397,168.0,388.0,24.0,16.0,192.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,132,393,118.0,371.0,19.0,12.0,114.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,325,420,319.0,408.0,25.0,13.0,162.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,402,244,381.0,219.0,17.0,20.0,170.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,371,247,346.0,258.0,50.0,14.0,350.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,352,215,327.0,190.0,50.0,28.0,700.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,279,282,260.0,257.0,44.0,50.0,1100.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,272,231,247.0,206.0,50.0,31.0,775.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,217,258,192.0,233.0,50.0,30.0,750.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,253,357,228.0,332.0,36.0,37.0,666.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,471,355,446.0,330.0,50.0,50.0,1250.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,529,67,504.0,42.0,50.0,50.0,1250.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_10,478,18,456.0,8.0,47.0,35.0,822.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,301,39,276.0,14.0,17.0,18.0,153.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,275,73,264.0,65.0,29.0,21.0,304.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,267,60,263.0,65.0,29.0,20.0,290.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,248,58,241.0,44.0,20.0,21.0,210.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,253,107,246.0,84.0,32.0,44.0,704.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,273,133,250.0,126.0,27.0,31.0,418.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,239,129,250.0,126.0,14.0,28.0,196.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,235,155,210.0,159.0,37.0,21.0,388.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,194,138,175.0,120.0,15.0,17.0,127.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,217,108,192.0,83.0,45.0,31.0,697.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,153,145,135.0,120.0,40.0,31.0,620.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,162,159,137.0,134.0,25.0,17.0,212.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,86,72,66.0,70.0,27.0,27.0,364.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,82,49,71.0,45.0,24.0,16.0,192.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,86,34,71.0,45.0,24.0,13.0,156.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,186,26,161.0,8.0,39.0,43.0,838.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,295,6,277.0,0.0,37.0,31.0,573.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,245,11,235.0,18.0,27.0,18.0,243.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,61,15,36.0,0.0,23.0,9.0,103.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,173,175,148.0,176.0,17.0,22.0,187.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,163,193,138.0,202.0,40.0,16.0,320.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,325,19,307.0,0.0,24.0,26.0,312.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,146,202,121.0,202.0,50.0,25.0,625.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,237,222,214.0,207.0,34.0,29.0,493.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,190,15,165.0,6.0,35.0,34.0,595.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,206,22,181.0,12.0,19.0,35.0,332.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,216,7,216.0,0.0,25.0,11.0,137.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,298,285,273.0,260.0,50.0,50.0,1250.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,270,261,245.0,236.0,31.0,20.0,310.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,256,270,245.0,282.0,31.0,13.0,201.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,247,246,244.0,234.0,28.0,22.0,308.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,236,269,211.0,273.0,29.0,21.0,304.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,225,278,200.0,268.0,40.0,35.0,700.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,219,286,194.0,268.0,50.0,43.0,1075.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,199,257,191.0,232.0,21.0,33.0,346.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,174,269,149.0,272.0,21.0,22.0,231.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,154,235,132.0,228.0,43.0,32.0,688.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,130,260,105.0,245.0,26.0,40.0,520.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,125,273,100.0,248.0,31.0,37.0,573.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,148,278,137.0,270.0,34.0,33.0,561.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_11,144,289,137.0,270.0,32.0,44.0,704.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_20,48,301,23.0,311.0,50.0,15.0,375.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_20,213,43,200.0,49.0,17.0,8.0,68.0
220a276f8e6fa93834f053cfe9b1c8186f43feb0_21,110,169,99.0,144.0,25.0,19.0,237.0
8a9db4d4020c72d7729f669367c50de37a60830c_20,318,243,300.0,232.0,43.0,36.0,774.0
8a9db4d4020c72d7729f669367c50de37a60830c_20,383,256,358.0,248.0,31.0,33.0,511.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,246,197,221.0,172.0,36.0,21.0,378.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,259,180,258.0,181.0,26.0,24.0,312.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,323,334,303.0,330.0,40.0,29.0,580.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,341,332,316.0,307.0,50.0,33.0,825.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,269,332,252.0,307.0,39.0,50.0,975.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,270,311,252.0,286.0,43.0,50.0,1075.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,278,259,253.0,234.0,50.0,50.0,1250.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,167,167,152.0,142.0,21.0,45.0,472.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,399,373,374.0,348.0,31.0,50.0,775.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,385,372,360.0,347.0,45.0,50.0,1125.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,223,187,198.0,162.0,50.0,41.0,1025.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,490,350,465.0,325.0,50.0,48.0,1200.0
8a9db4d4020c72d7729f669367c50de37a60830c_22,369,382,344.0,357.0,50.0,50.0,1250.0
4dba8735bb398ebcc13b0baa58bcae024b2a343f_12,756,150,731.0,132.0,50.0,40.0,1000.0
71c772b7e5c2edca026902c2a2f05438dab06b16_01,307,24,301.0,5.0,31.0,43.0,666.0
71c772b7e5c2edca026902c2a2f05438dab06b16_01,321,75,296.0,66.0,43.0,34.0,731.0
71c772b7e5c2edca026902c2a2f05438dab06b16_01,372,52,347.0,39.0,34.0,38.0,646.0
71c772b7e5c2edca026902c2a2f05438dab06b16_02,184,270,192.0,252.0,17.0,43.0,365.0
71c772b7e5c2edca026902c2a2f05438dab06b16_12,65,45,40.0,43.0,50.0,27.0,675.0
4a58154adb3aaedf3938c75475734091537bfe70_22,361,655,346.0,637.0,28.0,28.0,392.0
a5e687f825473406f2b0f1b7afc310003628a994_00,98,92,88.0,67.0,35.0,50.0,875.0
a5e687f825473406f2b0f1b7afc310003628a994_00,132,167,107.0,142.0,41.0,50.0,1025.0
a5e687f825473406f2b0f1b7afc310003628a994_02,133,104,108.0,79.0,33.0,50.0,825.0
a5e687f825473406f2b0f1b7afc310003628a994_02,232,120,227.0,95.0,29.0,37.0,536.0
a5e687f825473406f2b0f1b7afc310003628a994_02,284,133,259.0,128.0,41.0,30.0,615.0
e9f2e6e51c86f85481970a8495d95e8c9bb8fe72_20,397,345,372.0,320.0,50.0,50.0,1250.0
4a193aea34077d304560e42264dac7ec27a6a7d6_01,495,83,470.0,67.0,50.0,38.0,950.0
4a193aea34077d304560e42264dac7ec27a6a7d6_02,544,283,536.0,278.0,21.0,24.0,252.0
afa0cdce42224870e86639e99c4cfdf296fd6707_22,28,120,10.0,95.0,43.0,47.0,1010.0
afa0cdce42224870e86639e99c4cfdf296fd6707_22,32,187,7.0,162.0,22.0,41.0,451.0
afa0cdce42224870e86639e99c4cfdf296fd6707_22,192,264,178.0,239.0,21.0,39.0,409.0
afa0cdce42224870e86639e99c4cfdf296fd6707_22,113,260,99.0,245.0,39.0,40.0,780.0
