fname,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area
c446ac9b5579da0da92adff3fd5931f0f9da8c65,2789,379,2769.0,362.0,25.0,13.0,162.0
66c70b77109c4173e53df98a1d58ed65d9714393,595,242,582.0,239.0,33.0,16.0,264.0
66c70b77109c4173e53df98a1d58ed65d9714393,574,207,560.0,202.0,22.0,25.0,275.0
66c70b77109c4173e53df98a1d58ed65d9714393,622,188,602.0,168.0,30.0,40.0,600.0
66c70b77109c4173e53df98a1d58ed65d9714393,625,175,605.0,155.0,40.0,40.0,800.0
66c70b77109c4173e53df98a1d58ed65d9714393,548,349,537.0,329.0,31.0,38.0,589.0
66c70b77109c4173e53df98a1d58ed65d9714393,593,378,573.0,358.0,40.0,16.0,320.0
66c70b77109c4173e53df98a1d58ed65d9714393,583,342,568.0,322.0,35.0,36.0,630.0
66c70b77109c4173e53df98a1d58ed65d9714393,542,373,522.0,354.0,40.0,39.0,780.0
66c70b77109c4173e53df98a1d58ed65d9714393,1249,771,1244.0,751.0,25.0,20.0,250.0
66c70b77109c4173e53df98a1d58ed65d9714393,1229,767,1209.0,747.0,36.0,19.0,342.0
66c70b77109c4173e53df98a1d58ed65d9714393,449,608,429.0,600.0,40.0,25.0,500.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,406,599,386.0,579.0,30.0,24.0,360.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,391,585,371.0,566.0,40.0,34.0,680.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,415,571,395.0,551.0,32.0,32.0,512.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,377,588,359.0,570.0,38.0,31.0,589.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,342,555,322.0,546.0,25.0,11.0,137.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,334,547,322.0,546.0,25.0,11.0,137.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,318,569,309.0,554.0,27.0,19.0,256.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,363,501,347.0,491.0,27.0,26.0,351.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,421,829,412.0,813.0,29.0,35.0,507.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,394,848,390.0,828.0,19.0,19.0,180.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,255,454,254.0,451.0,21.0,23.0,241.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,243,480,230.0,478.0,19.0,22.0,209.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,189,458,169.0,446.0,29.0,18.0,261.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,168,408,148.0,396.0,40.0,25.0,500.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,215,387,203.0,367.0,23.0,28.0,322.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,276,374,262.0,363.0,21.0,17.0,178.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,266,579,262.0,567.0,18.0,32.0,288.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,307,52,292.0,44.0,24.0,17.0,204.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,250,82,242.0,75.0,18.0,19.0,171.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,569,914,566.0,903.0,23.0,31.0,356.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,434,1088,425.0,1068.0,26.0,40.0,520.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,249,95,242.0,75.0,18.0,19.0,171.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,250,295,230.0,275.0,24.0,31.0,372.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,421,1106,428.0,1086.0,13.0,28.0,182.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,448,1079,433.0,1062.0,17.0,27.0,229.0
22772d97e0e3b1aa2cdeb2fc9a5fb7e652cd5943,181,61,174.0,53.0,10.0,11.0,55.0
e6482d2f628e8461928ab3fe802b82774b36c4aa,1417,607,1397.0,587.0,40.0,29.0,580.0
a2f11b7b43ac3bca5f1c79991a058fffbd5ec3d4,3079,1296,3059.0,1281.0,40.0,35.0,700.0
09b463f86ce35fd07bb9a694bb40116309ee19ad,309,332,301.0,323.0,28.0,27.0,378.0
09b463f86ce35fd07bb9a694bb40116309ee19ad,166,1637,161.0,1627.0,19.0,27.0,256.0
b95d78cfa7646a84658a1116549cf802033f312a,2823,501,2820.0,492.0,10.0,10.0,50.0
b95d78cfa7646a84658a1116549cf802033f312a,2836,615,2816.0,616.0,12.0,15.0,90.0
b95d78cfa7646a84658a1116549cf802033f312a,2778,662,2773.0,665.0,19.0,15.0,142.0
3c655ec15a339b33c76d6b6c51424a51b512b1e9,273,42,258.0,34.0,19.0,28.0,266.0
3c655ec15a339b33c76d6b6c51424a51b512b1e9,432,250,429.0,245.0,12.0,22.0,132.0
3c655ec15a339b33c76d6b6c51424a51b512b1e9,738,0,722.0,6.0,23.0,14.0,161.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3340,1637,3320.0,1627.0,32.0,25.0,400.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3624,2163,3604.0,2143.0,40.0,40.0,800.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3190,2181,3170.0,2162.0,33.0,39.0,643.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3742,2076,3724.0,2059.0,22.0,33.0,363.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3282,1551,3268.0,1533.0,22.0,32.0,352.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3485,1622,3465.0,1608.0,21.0,25.0,262.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3444,1678,3424.0,1662.0,18.0,23.0,207.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3423,1680,3403.0,1660.0,40.0,40.0,800.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3544,1434,3539.0,1417.0,25.0,28.0,350.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3154,2179,3134.0,2179.0,26.0,20.0,260.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3133,2203,3117.0,2187.0,30.0,27.0,405.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3086,2222,3068.0,2211.0,32.0,25.0,400.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3408,1391,3407.0,1377.0,21.0,31.0,325.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3288,2369,3278.0,2352.0,22.0,37.0,407.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3138,2185,3128.0,2165.0,30.0,40.0,600.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3389,1689,3377.0,1669.0,32.0,40.0,640.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3086,2265,3071.0,2260.0,22.0,14.0,154.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3290,798,3272.0,778.0,23.0,27.0,310.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,2609,121,2593.0,104.0,36.0,33.0,594.0
14dc8fa4f9f69e8cea225aaf69affde7e44766bd,3400,1537,3391.0,1520.0,25.0,37.0,462.0
f79eec21561785c303b4d68ab7e196e3574a0772,1572,12,1562.0,13.0,30.0,19.0,285.0
f79eec21561785c303b4d68ab7e196e3574a0772,1595,43,1575.0,39.0,27.0,24.0,324.0
cbecb9a18359db8bdea43e4a9ddb82710af9e381,2916,146,2907.0,141.0,29.0,14.0,203.0
cbecb9a18359db8bdea43e4a9ddb82710af9e381,2806,220,2799.0,216.0,27.0,12.0,162.0
cbecb9a18359db8bdea43e4a9ddb82710af9e381,2887,48,2879.0,28.0,28.0,31.0,434.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1458,1114,1438.0,1104.0,31.0,14.0,217.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1452,1144,1445.0,1144.0,17.0,17.0,144.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1422,1095,1404.0,1075.0,29.0,19.0,275.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1384,1122,1364.0,1102.0,40.0,40.0,800.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1446,1082,1438.0,1066.0,16.0,27.0,216.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1504,1076,1484.0,1065.0,23.0,26.0,299.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1479,1174,1489.0,1185.0,10.0,9.0,45.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1496,1199,1481.0,1194.0,25.0,15.0,187.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1506,1221,1502.0,1208.0,15.0,23.0,172.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1514,1259,1507.0,1245.0,12.0,26.0,156.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1511,1047,1492.0,1029.0,39.0,38.0,741.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1351,1208,1343.0,1188.0,28.0,10.0,140.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1366,1245,1349.0,1229.0,32.0,36.0,576.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1374,952,1354.0,932.0,40.0,40.0,800.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1253,976,1237.0,956.0,30.0,26.0,390.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1272,1031,1252.0,1015.0,28.0,36.0,504.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1257,1045,1253.0,1025.0,24.0,24.0,288.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1185,1026,1165.0,1006.0,32.0,34.0,544.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1152,998,1136.0,982.0,36.0,36.0,648.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1075,950,1057.0,930.0,38.0,21.0,399.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1025,994,1019.0,976.0,12.0,26.0,156.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1006,931,986.0,913.0,27.0,34.0,459.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1006,886,1001.0,882.0,25.0,24.0,300.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1054,857,1049.0,837.0,25.0,40.0,500.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,959,1086,964.0,1066.0,15.0,28.0,210.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,956,1051,951.0,1045.0,16.0,14.0,112.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,951,1062,951.0,1045.0,16.0,14.0,112.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,984,1023,977.0,1015.0,19.0,15.0,142.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,990,1102,979.0,1091.0,31.0,31.0,480.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,966,1102,946.0,1091.0,14.0,22.0,154.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1033,1162,1024.0,1154.0,29.0,27.0,391.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1020,1194,1017.0,1189.0,23.0,16.0,184.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1000,1221,990.0,1202.0,18.0,29.0,261.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1534,1283,1526.0,1277.0,20.0,11.0,110.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1588,1288,1585.0,1272.0,12.0,23.0,138.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1604,1190,1584.0,1170.0,40.0,40.0,800.0
90aad4767fc2227c1cc078e2a636c46bbfcdac41,1634,1216,1614.0,1196.0,40.0,21.0,420.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2700,1464,2682.0,1446.0,38.0,38.0,722.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2983,1612,2963.0,1592.0,38.0,28.0,532.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2330,1676,2322.0,1656.0,28.0,40.0,560.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,3034,1649,3019.0,1640.0,35.0,29.0,507.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2833,1729,2813.0,1730.0,40.0,19.0,380.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2769,1726,2749.0,1713.0,25.0,25.0,312.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2740,1712,2720.0,1705.0,40.0,27.0,540.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2898,1756,2878.0,1736.0,21.0,32.0,336.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2673,1476,2653.0,1456.0,24.0,40.0,480.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2551,1509,2547.0,1499.0,22.0,16.0,176.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2570,1489,2561.0,1478.0,29.0,31.0,449.0
8104cfffd1b3ac9906d612b6cd81f6c634a016a3,2167,371,2147.0,351.0,40.0,40.0,800.0
8631107cbfd0cb8c80da4cff30ebacd49f5a917b,564,758,556.0,751.0,28.0,27.0,378.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1036,601,1018.0,597.0,34.0,20.0,340.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1012,632,992.0,617.0,20.0,24.0,240.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1039,655,1043.0,635.0,16.0,24.0,192.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,551,720,531.0,700.0,38.0,40.0,760.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,763,869,743.0,849.0,19.0,40.0,380.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,721,894,725.0,877.0,12.0,27.0,162.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,756,916,736.0,906.0,30.0,30.0,450.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1088,645,1077.0,639.0,24.0,11.0,132.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1100,568,1080.0,548.0,39.0,25.0,487.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1095,574,1075.0,554.0,40.0,19.0,380.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,522,708,512.0,688.0,19.0,37.0,351.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,517,706,510.0,686.0,21.0,39.0,409.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,481,724,472.0,719.0,28.0,25.0,350.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,475,683,469.0,663.0,25.0,40.0,500.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,488,672,468.0,652.0,29.0,27.0,391.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,530,683,510.0,668.0,40.0,35.0,700.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,566,806,561.0,786.0,25.0,40.0,500.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,621,764,605.0,744.0,36.0,40.0,720.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,612,753,608.0,733.0,24.0,40.0,480.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,744,844,724.0,826.0,40.0,38.0,760.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,656,762,636.0,748.0,36.0,34.0,612.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,642,763,622.0,743.0,40.0,40.0,800.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,624,738,608.0,730.0,25.0,28.0,350.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,391,729,371.0,722.0,22.0,22.0,242.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,366,739,365.0,722.0,21.0,22.0,231.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,261,680,241.0,682.0,40.0,18.0,360.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,418,523,403.0,510.0,35.0,33.0,577.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,613,589,617.0,570.0,16.0,39.0,312.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,619,578,623.0,569.0,16.0,29.0,232.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,632,614,617.0,594.0,20.0,21.0,210.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,629,604,617.0,584.0,20.0,31.0,310.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,789,726,769.0,706.0,26.0,30.0,390.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,891,661,886.0,641.0,25.0,23.0,287.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,873,480,875.0,460.0,18.0,22.0,198.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,1120,469,1117.0,449.0,23.0,14.0,161.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,987,384,974.0,364.0,32.0,40.0,640.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,683,73,671.0,53.0,32.0,40.0,640.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,603,75,589.0,69.0,15.0,20.0,150.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,586,170,585.0,156.0,21.0,32.0,336.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,875,86,869.0,71.0,12.0,23.0,138.0
4ec3e56a75f55ae544160804bda95f8d2d25562c,841,67,822.0,49.0,39.0,38.0,741.0
031833f31b1622ec6701b7433a1664231f401d73,1555,113,1546.0,93.0,29.0,38.0,551.0
031833f31b1622ec6701b7433a1664231f401d73,1504,183,1484.0,175.0,36.0,28.0,504.0
40f4d856b29c1081773130206360315233b86b44,1041,125,1021.0,105.0,40.0,40.0,800.0
40f4d856b29c1081773130206360315233b86b44,1056,218,1036.0,198.0,40.0,40.0,800.0
fb997aebd5bdf6e392435f89c0554e50d8b0fc16,675,402,659.0,382.0,36.0,33.0,594.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2091,688,2071.0,682.0,32.0,14.0,224.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2395,730,2375.0,710.0,31.0,32.0,496.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1880,1270,1867.0,1256.0,17.0,34.0,289.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1706,1353,1695.0,1333.0,17.0,27.0,229.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1292,1878,1272.0,1858.0,40.0,40.0,800.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1204,2003,1187.0,1983.0,20.0,33.0,330.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2021,1996,2025.0,1979.0,16.0,18.0,144.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1952,2171,1952.0,2151.0,16.0,27.0,216.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2273,718,2253.0,703.0,35.0,25.0,437.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2198,784,2191.0,764.0,16.0,23.0,184.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2216,760,2196.0,744.0,34.0,27.0,459.0
1c14b31897595ab63a3209b41c17faa987d98cd0,2222,769,2204.0,754.0,34.0,31.0,527.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1867,1287,1865.0,1267.0,22.0,32.0,352.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1836,1339,1824.0,1319.0,26.0,25.0,325.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1869,1396,1849.0,1376.0,31.0,40.0,620.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1613,1325,1604.0,1305.0,29.0,25.0,362.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1173,1967,1154.0,1960.0,36.0,24.0,432.0
1c14b31897595ab63a3209b41c17faa987d98cd0,1176,1988,1163.0,1968.0,26.0,26.0,338.0
dd42a612733a3e1f4a55a8fca1b42e82c1d1800b,1338,2097,1325.0,2087.0,22.0,30.0,330.0
70dcb14a3dbe45a8cfc72506799ca06a071ec7d0,1203,2340,1189.0,2324.0,24.0,23.0,276.0
70dcb14a3dbe45a8cfc72506799ca06a071ec7d0,1288,2263,1268.0,2243.0,26.0,40.0,520.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,1037,518,1022.0,498.0,29.0,29.0,420.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,2317,2181,2315.0,2161.0,22.0,34.0,374.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,2567,2246,2549.0,2226.0,20.0,40.0,400.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,660,804,647.0,796.0,19.0,17.0,161.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,650,820,630.0,800.0,32.0,40.0,640.0
0ba82d15e73f11f3491133716abf76ffef9f08a6,784,675,764.0,655.0,28.0,25.0,350.0
0f1af8e7b6559120cb619e6f01fbe2df74a90011,2867,955,2860.0,941.0,27.0,25.0,337.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2611,1439,2591.0,1425.0,20.0,23.0,230.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2350,1633,2330.0,1613.0,40.0,37.0,740.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2456,1692,2446.0,1672.0,30.0,28.0,420.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2182,1785,2166.0,1777.0,36.0,28.0,504.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2218,1792,2209.0,1772.0,29.0,29.0,420.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2178,1815,2158.0,1795.0,40.0,40.0,800.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2520,1605,2510.0,1585.0,30.0,40.0,600.0
5bea2dd4b55441661e1e88213b1428f94ec3ac36,2138,623,2118.0,603.0,40.0,38.0,760.0
edb4eb69d3b1ee3512b5ad4e55d8e21434c194e9,4521,1783,4501.0,1765.0,35.0,22.0,385.0
edb4eb69d3b1ee3512b5ad4e55d8e21434c194e9,5124,2570,5112.0,2565.0,25.0,18.0,225.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,2162,1956,2162.0,1944.0,20.0,24.0,240.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,2751,2217,2731.0,2210.0,24.0,27.0,324.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,111,38,91.0,18.0,33.0,40.0,660.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,286,191,282.0,171.0,24.0,38.0,456.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,251,5,250.0,0.0,21.0,25.0,262.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,208,18,203.0,0.0,18.0,32.0,288.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,140,47,124.0,35.0,36.0,32.0,576.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,86,47,85.0,27.0,20.0,40.0,400.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,45,74,31.0,54.0,27.0,34.0,459.0
c046b6c43efcaed638d7d9dc3b473b52b9119f84,66,84,58.0,64.0,24.0,24.0,288.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,2588,464,2568.0,450.0,40.0,34.0,680.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,3037,806,3017.0,786.0,16.0,40.0,320.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,2879,914,2859.0,919.0,30.0,15.0,225.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,480,1577,471.0,1557.0,27.0,25.0,337.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,2596,484,2593.0,464.0,23.0,40.0,460.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,2579,482,2559.0,462.0,40.0,40.0,800.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,195,1801,181.0,1789.0,14.0,22.0,154.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,871,386,851.0,366.0,28.0,18.0,252.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,38,1570,22.0,1550.0,30.0,33.0,495.0
ba2094a0e26103e953160e71ada6c26dabb28ef8,21,1456,22.0,1436.0,19.0,40.0,380.0
22658813d584c526b0886b160f257b2558332f9a,1621,690,1629.0,690.0,12.0,20.0,120.0
22658813d584c526b0886b160f257b2558332f9a,1674,701,1654.0,690.0,24.0,26.0,312.0
22658813d584c526b0886b160f257b2558332f9a,1621,709,1627.0,689.0,14.0,40.0,280.0
22658813d584c526b0886b160f257b2558332f9a,1617,695,1597.0,675.0,16.0,18.0,144.0
1bae3fccd236256a6cdf1755d4a52c865ad2a9f6,2402,2013,2391.0,1993.0,31.0,11.0,170.0
51faa07d3babd14182777f6b0ecff226ae936621,185,1258,166.0,1238.0,33.0,28.0,462.0
51faa07d3babd14182777f6b0ecff226ae936621,116,1335,123.0,1315.0,13.0,28.0,182.0
51faa07d3babd14182777f6b0ecff226ae936621,85,1330,73.0,1316.0,32.0,19.0,304.0
51faa07d3babd14182777f6b0ecff226ae936621,109,1408,100.0,1393.0,19.0,34.0,323.0
51faa07d3babd14182777f6b0ecff226ae936621,6,1400,3.0,1399.0,23.0,9.0,103.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3940,1432,3920.0,1418.0,39.0,24.0,468.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3575,1613,3560.0,1602.0,27.0,13.0,175.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3254,1135,3238.0,1117.0,35.0,20.0,350.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3264,1106,3256.0,1106.0,12.0,4.0,24.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3237,1006,3221.0,986.0,25.0,30.0,375.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3281,917,3266.0,908.0,23.0,26.0,299.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3206,1083,3198.0,1073.0,15.0,22.0,165.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,3224,968,3204.0,948.0,25.0,40.0,500.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,2990,638,2996.0,618.0,14.0,26.0,182.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,2937,63,2932.0,59.0,8.0,18.0,72.0
f8ca76ece0d81b9f7bcbc6d36631e91731c71843,2844,43,2841.0,41.0,10.0,13.0,65.0
959052c700165611f89203d89c1f384510e2c5a7,2064,876,2051.0,864.0,33.0,30.0,495.0
959052c700165611f89203d89c1f384510e2c5a7,1718,1288,1698.0,1268.0,40.0,40.0,800.0
959052c700165611f89203d89c1f384510e2c5a7,2123,1003,2105.0,983.0,25.0,40.0,500.0
959052c700165611f89203d89c1f384510e2c5a7,1769,1198,1753.0,1178.0,36.0,37.0,666.0
5ca116ebb6d1c1c951aab86406c71e8859484e0f,3887,1798,3898.0,1795.0,9.0,23.0,103.0
5ca116ebb6d1c1c951aab86406c71e8859484e0f,3514,1733,3501.0,1713.0,24.0,30.0,360.0
5ca116ebb6d1c1c951aab86406c71e8859484e0f,3589,1686,3569.0,1673.0,40.0,24.0,480.0
5ca116ebb6d1c1c951aab86406c71e8859484e0f,3754,1725,3739.0,1707.0,27.0,23.0,310.0
5ca116ebb6d1c1c951aab86406c71e8859484e0f,3790,1777,3774.0,1764.0,26.0,19.0,247.0
602394f3bbd1c505bc197f020fc81b61edbc6501,2097,197,2084.0,188.0,21.0,20.0,210.0
602394f3bbd1c505bc197f020fc81b61edbc6501,2008,269,2003.0,264.0,25.0,20.0,250.0
